eventid,date,country,iso_code,region,prov_state,city,latitude,longitude,attack_type,target_type,group,weapon_type,killed,wounded
2.0181E+11,10/30/18,Afghanistan,AFG,South Asia,Kunduz,Arjal,36.696255,69.119335,Bombing/Explosion,Terrorists/Non-State Militia,Unknown,Explosives,2,5
2.01812E+11,12/23/18,Afghanistan,AFG,South Asia,Kunduz,Chahartot,36.696254,69.093479,Assassination,Police,Taliban,Explosives,3,2
2.01811E+11,11/17/18,Afghanistan,AFG,South Asia,Kunduz,Khanabad district,36.695171,69.1108,Unknown,Military,Taliban,Unknown,5,4
2.01811E+11,11/12/18,Afghanistan,AFG,South Asia,Kunduz,Dobandi,36.694136,68.815026,Unknown,Military,Taliban,Unknown,2,1
2.01802E+11,2/26/18,Afghanistan,AFG,South Asia,Kunduz,Bahadar Khan,36.689335,69.038275,Armed Assault,Terrorists/Non-State Militia,Taliban,Firearms,1,0
2.01802E+11,2/13/18,Afghanistan,AFG,South Asia,Kunduz,Choga,36.682491,69.06189,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,0,7
2.01811E+11,11/13/18,Afghanistan,AFG,South Asia,Kunduz,Khanabad district,36.681449,69.114905,Hostage Taking (Kidnapping),Private Citizens & Property,Taliban,Unknown,1,0
2.01811E+11,11/16/18,Afghanistan,AFG,South Asia,Kunduz,Islamqul,36.681135,69.112903,Unknown,Police,Taliban,Unknown,1,0
2.0181E+11,10/20/18,Afghanistan,AFG,South Asia,Balkh,Nahr Shahi,36.6772,67.016673,Hostage Taking (Kidnapping),Government (General),Taliban,Firearms,4,0
2.0181E+11,10/20/18,Afghanistan,AFG,South Asia,Takhar,Unknown,36.669801,69.478454,Unknown,Private Citizens & Property,Unknown,Unknown,2,
2.0181E+11,10/20/18,Afghanistan,AFG,South Asia,Takhar,Unknown,36.669801,69.478454,Unknown,Private Citizens & Property,Unknown,Unknown,1,
2.01802E+11,2/26/18,Afghanistan,AFG,South Asia,Kunduz,Khawaja Pesta,36.668579,69.009464,Armed Assault,Military,Taliban,Firearms,0,3
2.01804E+11,4/27/18,Afghanistan,AFG,South Asia,Kunduz,Khwaja Pesta,36.668579,69.009464,Bombing/Explosion,Police,Taliban,Explosives,1,2
2.0181E+11,10/20/18,Afghanistan,AFG,South Asia,Kunduz,Khwaja Pesta,36.668579,69.009464,Unknown,Police,Taliban,Unknown,3,2
2.01812E+11,12/11/18,Afghanistan,AFG,South Asia,Kunduz,Khwaja Pesta,36.668579,69.009464,Bombing/Explosion,Military,Taliban,Explosives,2,3
2.01811E+11,11/13/18,Afghanistan,AFG,South Asia,Balkh,Unknown,36.668008,66.468049,Armed Assault,Military,Taliban,Firearms,0,4
2.01806E+11,6/25/18,Afghanistan,AFG,South Asia,Kunduz,Khanabad,36.666537,69.108058,Armed Assault,Police,Unknown,Firearms,2,1
2.01803E+11,3/19/18,Afghanistan,AFG,South Asia,Kunduz,Chahar Dara district,36.663791,68.578636,Armed Assault,Police,Taliban,Firearms,5,1
2.01812E+11,12/11/18,Afghanistan,AFG,South Asia,Kunduz,Chahar Dara district,36.660476,68.579842,Unknown,Police,Taliban,Unknown,10,11
2.01806E+11,6/10/18,Afghanistan,AFG,South Asia,Jawzjan,Shibirghan,36.642082,65.787548,Facility/Infrastructure Attack,Police,Taliban,Incendiary,7,2
2.01812E+11,12/9/18,Afghanistan,AFG,South Asia,Jawzjan,Bizgak,36.615772,66.252527,Unknown,Police,Taliban,Unknown,2,1
2.01812E+11,12/14/18,Afghanistan,AFG,South Asia,Jawzjan,Mangoti,36.58781,65.811498,Unknown,Terrorists/Non-State Militia,Taliban,Unknown,7,5
2.01805E+11,5/10/18,Afghanistan,AFG,South Asia,Takhar,Bangi district,36.578207,69.349456,Armed Assault,Business,Unknown,Firearms,0,0
2.01811E+11,11/11/18,Afghanistan,AFG,South Asia,Jawzjan,Sherkhel,36.576589,65.718053,Bombing/Explosion,Government (General),Unknown,Explosives,2,0
2.01802E+11,2/20/18,Afghanistan,AFG,South Asia,Jawzjan,Bashikod,36.573135,65.663111,Assassination,Terrorists/Non-State Militia,Taliban,Incendiary,2,0
2.01812E+11,12/28/18,Afghanistan,AFG,South Asia,Kunduz,Zari,36.565645,68.878649,Hostage Taking (Kidnapping),Terrorists/Non-State Militia,Taliban,Unknown,2,
2.01812E+11,12/26/18,Afghanistan,AFG,South Asia,Balkh,Chimtal district,36.556265,66.665501,Unknown,Police,Taliban,Unknown,3,4
2.01812E+11,12/9/18,Afghanistan,AFG,South Asia,Faryab,Dawlatabad district,36.544298,64.894749,Armed Assault,Police,Taliban,Firearms,11,14
2.0181E+11,10/20/18,Afghanistan,AFG,South Asia,Balkh,Chimtal district,36.538472,66.653278,Unknown,Military,Taliban,Unknown,3,0
2.01812E+11,12/12/18,Afghanistan,AFG,South Asia,Kunduz,Aliabad district,36.531804,68.894849,Armed Assault,Government (General),Taliban,Firearms,1,1
2.01808E+11,8/5/18,Afghanistan,AFG,South Asia,Faryab,Jamjama Qala,36.525888,64.904187,Unknown,Military,Taliban,Unknown,6,4
2.01803E+11,3/18/18,Afghanistan,AFG,South Asia,Balkh,Bargah-e-Turkmentia,36.509807,66.637764,Bombing/Explosion,Unknown,Taliban,Explosives,0,1
2.0181E+11,10/17/18,Afghanistan,AFG,South Asia,Faryab,Chaharshanba,36.50814,65.102116,Unknown,Military,Taliban,Unknown,5,7
2.0181E+11,10/13/18,Afghanistan,AFG,South Asia,Balkh,Yangi Qala,36.50609,66.594532,Unknown,Police,Taliban,Unknown,6,6
2.0181E+11,10/16/18,Afghanistan,AFG,South Asia,Balkh,Yangi Qala,36.50609,66.594532,Unknown,Terrorists/Non-State Militia,Taliban,Unknown,2,3
2.01812E+11,12/31/18,Afghanistan,AFG,South Asia,Balkh,Madrasa,36.504822,66.625306,Armed Assault,Police,Taliban,Firearms,2,5
2.01809E+11,9/30/18,Afghanistan,AFG,South Asia,Balkh,Asia Khan,36.50357,66.608384,Unknown,Terrorists/Non-State Militia,Taliban,Unknown,3,1
2.01808E+11,8/1/18,Afghanistan,AFG,South Asia,Balkh,Chimtal district,36.503336,66.599179,Armed Assault,Police,Taliban,Firearms,13,3
2.01804E+11,4/11/18,Afghanistan,AFG,South Asia,Balkh,Chimtal district,36.502079,66.588792,Facility/Infrastructure Attack,Telecommunication,Taliban,Incendiary,0,0
2.01804E+11,4/11/18,Afghanistan,AFG,South Asia,Balkh,Chimtal district,36.487294,66.596591,Facility/Infrastructure Attack,Telecommunication,Taliban,Incendiary,0,0
2.01801E+11,1/20/18,Afghanistan,AFG,South Asia,Balkh,Buzboi,36.457793,66.92,Armed Assault,Police,Taliban,Firearms,18,1
2.01811E+11,11/7/18,Afghanistan,AFG,South Asia,Faryab,Dawlatabad district,36.442702,65.016357,Unknown,Unknown,Taliban,Unknown,5,4
2.01807E+11,7/4/18,Afghanistan,AFG,South Asia,Sari Pul,Sari Pul district,36.439197,65.823534,Hostage Taking (Kidnapping),Government (General),Taliban,Unknown,0,0
2.0181E+11,10/3/18,Afghanistan,AFG,South Asia,Samangan,Dwalat Abad,36.436073,67.93036,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,3,0
2.01804E+11,4/18/18,Afghanistan,AFG,South Asia,Faryab,Qurraish,36.430818,64.923604,Unknown,Terrorists/Non-State Militia,Taliban,Unknown,15,5
2.0181E+11,10/20/18,Afghanistan,AFG,South Asia,Takhar,Ishkamish district,36.420649,69.35927,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives,1,8
2.0181E+11,10/20/18,Afghanistan,AFG,South Asia,Takhar,Ishkamish district,36.420649,69.35927,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives,4,0
2.01807E+11,7/14/18,Afghanistan,AFG,South Asia,Badakhshan,Zebak district,36.418696,71.339235,Unknown,Military,Taliban,Unknown,33,39
2.0181E+11,10/24/18,Afghanistan,AFG,South Asia,Faryab,Pul-e Bazaar Qala,36.412911,64.894866,Armed Assault,Police,Taliban,Firearms,10,5
2.01809E+11,9/30/18,Afghanistan,AFG,South Asia,Faryab,Unknown,36.404358,64.851796,Bombing/Explosion,Military,Unknown,Explosives,3,1
2.01808E+11,8/8/18,Afghanistan,AFG,South Asia,Balkh,Qoch Qazal,36.383328,66.903845,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives,8,6
2.01802E+11,2/22/18,Afghanistan,AFG,South Asia,Faryab,Khairabad,36.374863,64.878768,Armed Assault,Police,Taliban,Firearms,2,3
2.01804E+11,4/14/18,Afghanistan,AFG,South Asia,Faryab,Khairabad,36.374863,64.878768,Armed Assault,Police,Taliban,Firearms,5,0
2.01804E+11,4/14/18,Afghanistan,AFG,South Asia,Faryab,Khairabad,36.374863,64.878768,Armed Assault,Police,Taliban,Firearms,4,0
2.01811E+11,11/14/18,Afghanistan,AFG,South Asia,Takhar,Chaghat,36.3682,69.429039,Unknown,Police,Taliban,Unknown,1,1
2.01811E+11,11/14/18,Afghanistan,AFG,South Asia,Takhar,Chaghat,36.3682,69.429039,Unknown,Police,Taliban,Unknown,1,1
2.01811E+11,11/14/18,Afghanistan,AFG,South Asia,Takhar,Chaghat,36.3682,69.429039,Unknown,Police,Taliban,Unknown,0,1
2.01808E+11,8/5/18,Afghanistan,AFG,South Asia,Faryab,Bazaar Qala,36.367608,64.894291,Unknown,Military,Taliban,Unknown,5,4
2.0181E+11,10/15/18,Afghanistan,AFG,South Asia,Faryab,Unknown,36.366262,64.937805,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives,1,6
2.01804E+11,4/7/18,Afghanistan,AFG,South Asia,Sari Pul,Syedabad,36.364019,65.870421,Armed Assault,Police,Taliban,Firearms,6,3
2.01804E+11,4/7/18,Afghanistan,AFG,South Asia,Sari Pul,Syedabad,36.364019,65.870421,Armed Assault,Police,Taliban,Firearms,5,5
2.01812E+11,12/14/18,Afghanistan,AFG,South Asia,Takhar,Ishkamish district,36.363147,69.40031,Assassination,Police,Taliban,Unknown,0,2
2.01811E+11,11/1/18,Afghanistan,AFG,South Asia,Faryab,Unknown,36.354056,64.867223,Hostage Taking (Kidnapping),Police,Taliban,Firearms,8,
2.01807E+11,7/21/18,Afghanistan,AFG,South Asia,Balkh,Sholgara district,36.337096,66.895773,Unknown,Police,Taliban,Unknown,1,5
2.01809E+11,9/9/18,Afghanistan,AFG,South Asia,Baghlan,Baghlani Jadid district,36.335932,68.695924,Unknown,Police,Taliban,Unknown,10,2
2.01809E+11,9/16/18,Afghanistan,AFG,South Asia,Baghlan,Baghlani Jadid district,36.335932,68.695924,Assassination,Police,Taliban,Firearms,2,1
2.01809E+11,9/17/18,Afghanistan,AFG,South Asia,Baghlan,Baghlani Jadid district,36.335932,68.695924,Unknown,Police,Taliban,Unknown,5,4
2.01804E+11,4/16/18,Afghanistan,AFG,South Asia,Baghlan,Baghlani Jadid district,36.326667,68.624167,Armed Assault,Government (General),Taliban,Firearms,1,2
2.01804E+11,4/25/18,Afghanistan,AFG,South Asia,Baghlan,Baghlani Jadid district,36.326667,68.624167,Unknown,Police,Taliban,Unknown,2,6
2.01812E+11,12/11/18,Afghanistan,AFG,South Asia,Baghlan,Baghlani Jadid district,36.312504,68.651891,Unknown,Police,Taliban,Unknown,4,2
2.01812E+11,12/11/18,Afghanistan,AFG,South Asia,Baghlan,Baghlani Jadid district,36.312504,68.651891,Unknown,Police,Taliban,Unknown,3,1
2.01808E+11,8/23/18,Afghanistan,AFG,South Asia,Baghlan,Chahar Shanbeh Tepa,36.310451,68.833876,Assassination,Police,Taliban,Unknown,1,2
2.01809E+11,9/11/18,Afghanistan,AFG,South Asia,Jawzjan,Jar Quduq,36.303826,65.482078,Hostage Taking (Kidnapping),Police,Taliban,Unknown,2,8
2.01811E+11,11/2/18,Afghanistan,AFG,South Asia,Jawzjan,Jar Quduq,36.303826,65.482078,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,6,10
2.01808E+11,8/14/18,Afghanistan,AFG,South Asia,Baghlan,Baghlani Jadid district,36.289582,68.665901,Unknown,Military,Taliban,Unknown,45,
2.01802E+11,2/3/18,Afghanistan,AFG,South Asia,Faryab,Faizabad,36.286829,64.868368,Armed Assault,Private Citizens & Property,Taliban,Firearms,3,3
2.01808E+11,8/2/18,Afghanistan,AFG,South Asia,Faryab,Faizabad,36.286829,64.868368,Hostage Taking (Kidnapping),Police,Taliban,Explosives,3,3
2.01812E+11,12/18/18,Afghanistan,AFG,South Asia,Faryab,Shirin Tagab district,36.280614,64.773749,Bombing/Explosion,Military,Taliban,Explosives,4,2
2.0181E+11,10/20/18,Afghanistan,AFG,South Asia,Baghlan,Baghlani Jadid district,36.270605,68.791636,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,2,22
2.01809E+11,9/21/18,Afghanistan,AFG,South Asia,Faryab,Koh Sayad,36.268807,64.850917,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives,8,4
2.01805E+11,5/15/18,Afghanistan,AFG,South Asia,Faryab,Sayad Ghar,36.268196,64.886567,Unknown,Terrorists/Non-State Militia,Taliban,Unknown,9,
2.01802E+11,2/15/18,Afghanistan,AFG,South Asia,Samangan,Abyak,36.266935,68.019693,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,2,2
2.01805E+11,5/29/18,Afghanistan,AFG,South Asia,Samangan,Abyak,36.266935,68.019693,Assassination,Government (General),Unknown,Explosives,1,1
2.01808E+11,8/16/18,Afghanistan,AFG,South Asia,Faryab,Shirin Tagab district,36.258596,64.863303,Assassination,Government (General),Taliban,Unknown,4,0
2.01806E+11,6/22/18,Afghanistan,AFG,South Asia,Faryab,Shirin Tagab district,36.255703,64.89538,Armed Assault,Military,Taliban,Firearms,6,7
2.01804E+11,4/17/18,Afghanistan,AFG,South Asia,Faryab,Shirin Tagab district,36.246944,64.821667,Armed Assault,Military,Taliban,Firearms,10,8
2.01812E+11,12/28/18,Afghanistan,AFG,South Asia,Faryab,Ganji,36.246431,64.860144,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives,6,0
2.01806E+11,6/1/18,Afghanistan,AFG,South Asia,Faryab,Shirin Tagab district,36.242055,64.802439,Assassination,Terrorists/Non-State Militia,Taliban,Unknown,1,3
2.01801E+11,1/26/18,Afghanistan,AFG,South Asia,Faryab,Shirin Tagab district,36.241531,64.859169,Unknown,Terrorists/Non-State Militia,Taliban,Unknown,2,0
2.01803E+11,3/21/18,Afghanistan,AFG,South Asia,Faryab,Shirin Tagab district,36.23828,64.864446,Assassination,Police,Taliban,Firearms,1,0
2.01811E+11,11/18/18,Afghanistan,AFG,South Asia,Faryab,Shirin Tagab district,36.238223,64.864653,Assassination,Military,Taliban,Firearms,1,0
2.01811E+11,11/19/18,Afghanistan,AFG,South Asia,Faryab,Shirin Tagab district,36.238223,64.864653,Unknown,Military,Taliban,Unknown,2,1
2.01811E+11,11/27/18,Afghanistan,AFG,South Asia,Faryab,Shirin Tagab district,36.238223,64.864653,Unknown,Private Citizens & Property,Taliban,Unknown,1,1
2.01801E+11,1/22/18,Afghanistan,AFG,South Asia,Faryab,Qazi Qashlaq,36.23784,64.863112,Hostage Taking (Kidnapping),Private Citizens & Property,Taliban,Firearms,1,0
2.0181E+11,10/20/18,Afghanistan,AFG,South Asia,Samangan,Orlamish,36.233517,67.521589,Unknown,Government (General),Taliban,Unknown,0,0
2.01809E+11,9/9/18,Afghanistan,AFG,South Asia,Baghlan,Mangal,36.232739,68.700896,Unknown,Military,Taliban,Unknown,10,3
2.0181E+11,10/8/18,Afghanistan,AFG,South Asia,Jawzjan,Qush Tepa district,36.230918,65.383612,Unknown,Military,Taliban,Unknown,21,15
2.0181E+11,10/8/18,Afghanistan,AFG,South Asia,Jawzjan,Qush Tepa district,36.230918,65.383612,Unknown,Military,Taliban,Unknown,21,14
2.01812E+11,12/31/18,Afghanistan,AFG,South Asia,Jawzjan,Dik Sar,36.22929,65.460288,Unknown,Private Citizens & Property,Taliban,Unknown,1,0
2.0181E+11,10/22/18,Afghanistan,AFG,South Asia,Faryab,Shirin Tagab district,36.224157,64.890735,Unknown,Private Citizens & Property,Taliban,Unknown,13,19
2.01806E+11,6/18/18,Afghanistan,AFG,South Asia,Faryab,Shirin Tagab district,36.219562,64.89146,Unknown,Military,Taliban,Unknown,3,
2.01805E+11,5/23/18,Afghanistan,AFG,South Asia,Faryab,Shirin Tagab district,36.219436,64.864722,Hostage Taking (Kidnapping),Military,Taliban,Unknown,3,4
2.01801E+11,1/1/18,Afghanistan,AFG,South Asia,Sari Pul,Sari Pul,36.217656,65.933036,Unknown,Police,Taliban,Unknown,1,3
2.01806E+11,6/8/18,Afghanistan,AFG,South Asia,Sari Pul,Sari Pul,36.217656,65.933036,Facility/Infrastructure Attack,Business,Taliban,Incendiary,6,7
2.01809E+11,9/10/18,Afghanistan,AFG,South Asia,Sari Pul,Sari Pul,36.217656,65.933036,Hostage Taking (Kidnapping),Police,Taliban,Firearms,56,17
2.0181E+11,10/15/18,Afghanistan,AFG,South Asia,Sari Pul,Sari Pul,36.217656,65.933036,Unknown,Military,Taliban,Unknown,2,8
2.0181E+11,10/9/18,Afghanistan,AFG,South Asia,Baghlan,Burka district,36.216733,69.15024,Unknown,Military,Taliban,Unknown,1,0
2.0181E+11,10/10/18,Afghanistan,AFG,South Asia,Baghlan,Burka district,36.216733,69.15024,Unknown,Police,Taliban,Unknown,1,0
2.01804E+11,4/14/18,Afghanistan,AFG,South Asia,Sari Pul,Tagha-i-Khawja,36.21515,65.914043,Armed Assault,Terrorists/Non-State Militia,Taliban,Firearms,7,2
2.01807E+11,7/4/18,Afghanistan,AFG,South Asia,Baghlan,Burka district,36.214782,69.149291,Armed Assault,Government (General),Taliban,Firearms,3,2
2.01812E+11,12/28/18,Afghanistan,AFG,South Asia,Faryab,Islam Qala,36.212485,64.8652,Unknown,Military,Unknown,Unknown,4,4
2.01802E+11,2/7/18,Afghanistan,AFG,South Asia,Faryab,Islam Qala,36.200271,64.850086,Armed Assault,Private Citizens & Property,Taliban,Firearms,0,0
2.01805E+11,5/23/18,Afghanistan,AFG,South Asia,Faryab,Shirin Tagab district,36.197683,64.90892,Hostage Taking (Kidnapping),Military,Taliban,Unknown,3,4
2.01809E+11,9/14/18,Afghanistan,AFG,South Asia,Jawzjan,Qush Tepa district,36.191303,65.35438,Unknown,Military,Taliban,Unknown,6,7
2.01811E+11,11/10/18,Afghanistan,AFG,South Asia,Baghlan,Falol,36.187978,69.335432,Hostage Taking (Kidnapping),Military,Taliban,Incendiary,12,3
2.01811E+11,11/15/18,Afghanistan,AFG,South Asia,Baghlan,Burka district,36.187978,69.335432,Facility/Infrastructure Attack,Private Citizens & Property,Taliban,Incendiary,17,10
2.01812E+11,12/19/18,Afghanistan,AFG,South Asia,Baghlan,Baghlani Jadid district,36.186724,68.705425,Unknown,Police,Taliban,Unknown,7,3
2.01805E+11,5/23/18,Afghanistan,AFG,South Asia,Faryab,Gordzad,36.183875,64.875044,Hostage Taking (Kidnapping),Military,Taliban,Unknown,3,4
2.01807E+11,7/3/18,Afghanistan,AFG,South Asia,Faryab,Gordzad,36.183875,64.875044,Hostage Taking (Kidnapping),Military,Taliban,Incendiary,8,6
2.01811E+11,11/12/18,Afghanistan,AFG,South Asia,Baghlan,Baba Ghalib,36.182777,69.220374,Unknown,Police,Taliban,Unknown,3,3
2.01812E+11,12/31/18,Afghanistan,AFG,South Asia,Sari Pul,Angot,36.182654,66.036453,Armed Assault,Utilities,Taliban,Firearms,10,10
2.01812E+11,12/7/18,Afghanistan,AFG,South Asia,Baghlan,Ghulam Bai,36.179188,68.731097,Armed Assault,Police,Taliban,Firearms,2,0
2.01812E+11,12/31/18,Afghanistan,AFG,South Asia,Sari Pul,Qush Qara,36.150713,66.029591,Armed Assault,Utilities,Taliban,Firearms,10,10
2.01804E+11,4/20/18,Afghanistan,AFG,South Asia,Sari Pul,Sayyad district,36.149722,65.708889,Armed Assault,Police,Taliban,Firearms,9,4
2.01806E+11,6/11/18,Afghanistan,AFG,South Asia,Sari Pul,Qashlaq,36.14837,65.713918,Hostage Taking (Kidnapping),Military,Taliban,Firearms,6,7
2.01804E+11,4/8/18,Afghanistan,AFG,South Asia,Faryab,Qarasheikh,36.135009,64.867405,Armed Assault,Police,Taliban,Firearms,2,6
2.01804E+11,4/6/18,Afghanistan,AFG,South Asia,Sari Pul,Balghali,36.120027,66.05537,Armed Assault,Military,Taliban,Firearms,2,3
2.01806E+11,6/13/18,Afghanistan,AFG,South Asia,Sari Pul,Balghali,36.120027,66.05537,Unknown,Military,Taliban,Unknown,11,12
2.01801E+11,1/25/18,Afghanistan,AFG,South Asia,Samangan,Dara-i-Sufi Payin district,36.104622,67.493577,Unknown,Military,Taliban,Unknown,0,0
2.01811E+11,11/4/18,Afghanistan,AFG,South Asia,Jawzjan,Qush Tepa district,36.096432,65.258183,Unknown,Military,Taliban,Unknown,21,0
2.01804E+11,4/22/18,Afghanistan,AFG,South Asia,Baghlan,Khwaja Alwan,36.091944,68.523611,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives,6,5
2.01806E+11,6/6/18,Afghanistan,AFG,South Asia,Baghlan,Khawja Alwan,36.091944,68.523611,Bombing/Explosion,Government (General),Taliban,Explosives,2,2
2.01812E+11,12/3/18,Afghanistan,AFG,South Asia,Sari Pul,Sayyad district,36.089193,65.779126,Armed Assault,Police,Taliban,Firearms,12,10
2.0181E+11,10/3/18,Afghanistan,AFG,South Asia,Faryab,Unknown,36.079562,64.905955,Assassination,Government (General),Unknown,Explosives,0,1
2.01801E+11,1/20/18,Afghanistan,AFG,South Asia,Faryab,Unknown,36.079561,64.905955,Unknown,Military,Taliban,Unknown,0,0
2.01801E+11,1/16/18,Afghanistan,AFG,South Asia,Faryab,Khwaja Sabz Posh district,36.07788,64.907412,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives,5,45
2.01806E+11,6/21/18,Afghanistan,AFG,South Asia,Faryab,Khwaja Sabz Posh district,36.0768,64.914128,Unknown,Military,Taliban,Unknown,3,
2.01806E+11,6/21/18,Afghanistan,AFG,South Asia,Faryab,Khwaja Sabz Posh district,36.0768,64.914128,Unknown,Military,Taliban,Unknown,3,
2.01806E+11,6/21/18,Afghanistan,AFG,South Asia,Faryab,Khwaja Sabz Posh district,36.0768,64.914128,Unknown,Military,Taliban,Unknown,3,
2.01806E+11,6/21/18,Afghanistan,AFG,South Asia,Faryab,Khwaja Sabz Posh district,36.0768,64.914128,Unknown,Military,Taliban,Unknown,2,
2.01811E+11,11/28/18,Afghanistan,AFG,South Asia,Samangan,Dara-i-Sufi Payin district,36.070964,67.43598,Armed Assault,Government (General),Taliban,Firearms,4,8
2.01806E+11,6/11/18,Afghanistan,AFG,South Asia,Sari Pul,Qaflatan,36.062834,65.833855,Hostage Taking (Kidnapping),Military,Taliban,Firearms,6,8
2.01803E+11,3/26/18,Afghanistan,AFG,South Asia,Baghlan,Chashma Sher,36.060909,68.593813,Bombing/Explosion,Utilities,Unknown,Explosives,0,0
2.0181E+11,10/17/18,Afghanistan,AFG,South Asia,Baghlan,Chashma Sher,36.060909,68.593813,Facility/Infrastructure Attack,Police,Taliban,Unknown,7,2
2.01812E+11,12/7/18,Afghanistan,AFG,South Asia,Baghlan,Nahrin,36.060484,69.102414,Armed Assault,Police,Taliban,Firearms,2,0
2.01809E+11,9/10/18,Afghanistan,AFG,South Asia,Sari Pul,Khamarabad,36.059479,65.697119,Armed Assault,Police,Taliban,Firearms,3,1
2.01803E+11,3/10/18,Afghanistan,AFG,South Asia,Faryab,Khwaja Sabz Posh district,36.058611,64.965833,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives,3,1
2.01805E+11,5/6/18,Afghanistan,AFG,South Asia,Faryab,Khwaja Sabz Posh district,36.058611,64.965833,Armed Assault,Police,Taliban,Firearms,6,4
2.01806E+11,6/12/18,Afghanistan,AFG,South Asia,Faryab,Khwaja Sabz Posh district,36.058611,64.965833,Armed Assault,Police,Taliban,Firearms,8,7
2.01812E+11,12/1/18,Afghanistan,AFG,South Asia,Balkh,Kishindih district,36.05697,66.973889,Unknown,Terrorists/Non-State Militia,Taliban,Unknown,6,0
2.01806E+11,6/11/18,Afghanistan,AFG,South Asia,Sari Pul,Aqlani,36.056404,65.719705,Hostage Taking (Kidnapping),Military,Taliban,Firearms,7,7
2.01802E+11,2/28/18,Afghanistan,AFG,South Asia,Faryab,Koza Qala,36.054986,64.855639,Armed Assault,Terrorists/Non-State Militia,Taliban,Firearms,2,3
